,Q,I(Q),Error,dQ
124,0.1030745,1.068035814,0.008218757,0.008014773
125,0.106734,0.8763797139999999,0.00726915,0.008289495
126,0.1105234,0.737176714,0.006839168,0.008567608
127,0.1110336,0.7476427139999999,0.01008039,0.008614772
128,0.1144474,0.605687114,0.006566018,0.00886534
129,0.1149757,0.5713532139999999,0.009138954,0.008924887
130,0.1185106,0.491182914,0.006138449,0.009173548
131,0.1190577,0.478505214,0.007836319,0.009234509
132,0.1227181,0.409470814,0.005884639,0.009488799
133,0.1232847,0.398602314,0.007104604,0.00952782
134,0.1270751,0.32515341400000003,0.00574089,0.009815042
135,0.1276617,0.30855971400000004,0.005982668,0.009845932
136,0.1315866,0.25818461400000003,0.005777541,0.01015387
137,0.1321941,0.24843231400000002,0.004899891,0.01021008
138,0.1362584,0.207282514,0.005934297,0.01050603
139,0.1368875,0.193390214,0.004678223,0.01057004
140,0.1417474,0.15092781400000002,0.003933507,0.01092857
141,0.1467799,0.119351314,0.003683269,0.01131424
142,0.1519911,0.093135294,0.003284868,0.01171196
143,0.1573873,0.073627354,0.003174767,0.01211849
144,0.1629751,0.058013804,0.00283588,0.01254002
145,0.1687612,0.050796554,0.002816997,0.01296579
146,0.1747528,0.038991854,0.002383114,0.01343093
147,0.1809572,0.035929754,0.002337916,0.01391864
148,0.1873817,0.029609004,0.002272685,0.01440304
149,0.1940344,0.023120784,0.002073535,0.01490583
150,0.2009233,0.021148264,0.002005499,0.0154289
151,0.2080568,0.019363824,0.001971105,0.01595851
152,0.2154435,0.016159994,0.001782521,0.0165235
153,0.2230924,0.012541200999999998,0.00171945,0.01710901
154,0.231013,0.009229957,0.001629674,0.01770908
155,0.2392147,0.009049304000000001,0.001617359,0.01833145
156,0.2477076,0.008008863,0.001648437,0.01898701
157,0.2565021,0.0046137684,0.001463462,0.01965108
158,0.2656088,0.006092480999999999,0.001408154,0.02034976
159,0.2750388,0.004971766,0.001360537,0.02106439
160,0.2848036,0.0041956783,0.001284506,0.02181197
161,0.2949151,0.0035216342,0.001237126,0.02258594
162,0.3053856,0.0029986398,0.001178861,0.02337493
163,0.3162278,0.001871375,0.00113264,0.02420434
164,0.3274549,0.001961384,0.001099399,0.02505845
165,0.3390807,0.0024146330000000002,0.00102892,0.02595083
166,0.3511192,0.001,0.001014375,0.02686891
167,0.3635851,0.00176942,0.0009667707,0.02781426
168,0.3764936,0.0031307223,0.0009261938,0.02880679
169,0.3898604,0.0029944739,0.0008962422,0.0298226
170,0.4037017,0.0013523189999999998,0.000857567,0.0308792
171,0.4180345,0.00231957,0.0008304313,0.0319721
172,0.4328761,0.0030364013,0.0008429187,0.0330975
173,0.4482447,0.0014977329999999998,0.0008404657,0.03426929
174,0.4641589,0.001910828,0.0008317838,0.03548185
175,0.4806381,0.0037965009,0.0008155905,0.03674285
176,0.4977024,0.0025948079999999997,0.0008169131,0.03804929
177,0.5153725,0.0021842299999999997,0.0007944122,0.03939005
178,0.5336699,0.002473318,0.0007885225,0.04079984
179,0.552617,0.0029485420999999998,0.0007793597,0.04224216
180,0.5722368,0.0029194422,0.0007704754,0.04374469
181,0.5925531,0.001778508,0.0007565278,0.04529269
182,0.6135907,0.0026714232,0.0007510523,0.04689931
183,0.6353753,0.003625792987,0.0007381113,0.04855586
184,0.6579332,0.0030825092,0.0007252278,0.05029373
185,0.6812921,0.00361288161,0.0007180691,0.05207215
186,0.7054802,0.00356410225,0.0007033801,0.053912
187,0.7305272,0.0038261966,0.000693932,0.05583243
188,0.7564633,0.003168167,0.0006824374,0.05780915
189,0.7833203,0.0045024066,0.0006699103,0.05986148
190,0.8111308,0.0048854350000000005,0.0006570792,0.06198873
191,0.8399287,0.0040932151,0.000650073,0.06419723
192,0.869749,0.0041801655,0.0006376495,0.06646002
193,0.900628,0.004680103,0.001136458,0.06814894
